1,46:15.170N,006:59.390E,400M,AT,Bex, Dir: 150/330 Dim: 1100/30
2,45:57.233N,006:38.268E,545M,AT,Sallanches, Dir: 160/340 Dim: 900/30
3,46:16.368N,006:27.840E,1120M,AT,Habere Poche, Dir: 20/200 Dim: 950/50
